,Sentence #,Word,Tag,Dictionary
668,Sentence: 1,จะ,O,NO
669,Sentence: 1,ไป,O,NO
670,Sentence: 1,ร่วม,O,NO
671,Sentence: 1,ประชุม,O,NO
672,Sentence: 1,กับ,O,NO
673,Sentence: 1,นาย,O,front_person
674,Sentence: 1,บรรหาร,O,NO
675,Sentence: 1,ที่,O,NO
676,Sentence: 1,เซฟเฮ้าส์,O,NO
677,Sentence: 1,แห่ง,O,NO
678,Sentence: 1,หนึ่ง,O,NO
679,Sentence: 1,"
ขณะที่",O,NO
680,Sentence: 1,นาย,O,front_person
681,Sentence: 1,ปัญจะ,O,NO
682,Sentence: 1,เปิดใจ,O,NO
683,Sentence: 1,ถึง,O,NO
684,Sentence: 1,การ,O,front_org
685,Sentence: 1,ตัดสินใจ,O,NO
686,Sentence: 1,ลา,O,NO
687,Sentence: 1,ออก,O,NO
688,Sentence: 1,จาก,O,NO
689,Sentence: 1,ตำแหน่ง,O,NO
690,Sentence: 1,รอง,O,NO
691,Sentence: 1,นายก,O,front_person
692,Sentence: 1,ฯ,O,NO
693,Sentence: 1,ที่,O,NO
694,Sentence: 1,ทำเนียบรัฐบาล,O,NO
695,Sentence: 1,"
พอดี",O,NO
696,Sentence: 1,บังเอิญ,O,NO
697,Sentence: 1,พล.ต.,O,front_person
698,Sentence: 1,สนั่น,O,NO
699,Sentence: 1,กิตติขจร,O,NO
700,Sentence: 1,ลา,O,NO
701,Sentence: 1,ออก,O,NO
702,Sentence: 1,"
มา",O,NO
703,Sentence: 1,ถึง,O,NO
704,Sentence: 1,จุด,O,NO
705,Sentence: 1,นี้,O,NO
706,Sentence: 1,ผู้,O,NO
707,Sentence: 1,สื่อ,O,NO
708,Sentence: 1,ข่าว,O,NO
709,Sentence: 1,แย้ง,O,NO
710,Sentence: 1,ว่า,O,NO
711,Sentence: 1,พล.ต.,O,front_person
712,Sentence: 1,สนั่น,O,NO
713,Sentence: 1,นามสกุล,O,NO
714,Sentence: 1,ขจรประศาสน์,O,NO
715,Sentence: 1,"
มี",O,NO
716,Sentence: 1,การ,O,front_org
717,Sentence: 1,ปรับ,O,NO
718,Sentence: 1,ครม.,O,NO
719,Sentence: 1,ของ,O,NO
720,Sentence: 1,พรรค,O,NO
721,Sentence: 1,ประชาธิปัตย์,org,location_name
722,Sentence: 1,"""",O,NO
723,Sentence: 1,"
เมื่อ",O,NO
724,Sentence: 1,เวลา,O,NO
725,Sentence: 1,16.40,O,NO
726,Sentence: 1,น.,O,NO
727,Sentence: 1,วัน,O,NO
728,Sentence: 1,เดียวกัน,O,NO
729,Sentence: 1,นาย,O,front_person
730,Sentence: 1,วิษณุ,per,NO
731,Sentence: 1,เครืองาม,O,NO
732,Sentence: 1,เลขาธิการ,O,NO
733,Sentence: 1,ครม.,O,NO
734,Sentence: 1,ให้,O,NO
735,Sentence: 1,สัมภาษณ์,O,NO
736,Sentence: 1,ภายหลัง,O,NO
737,Sentence: 1,เข้า,O,NO
738,Sentence: 1,พบ,O,NO
739,Sentence: 1,นาย,O,front_person
740,Sentence: 1,ชวน,per,NO
741,Sentence: 1,หลีกภัย,O,NO
742,Sentence: 1,นายกรัฐมนตรี,O,NO
743,Sentence: 1,ที่,O,NO
744,Sentence: 1,ตึก,O,NO
745,Sentence: 1,ไทยคู่ฟ้า,loc,NO
746,Sentence: 1,ทำเนียบรัฐบาล,O,NO
747,Sentence: 1,ว่า,O,NO
748,Sentence: 1,"
ขณะนี้",O,NO
749,Sentence: 1,ได้รับ,O,NO
750,Sentence: 1,รายชื่อ,O,NO
751,Sentence: 1,ผู้,O,NO
752,Sentence: 1,ที่,O,NO
753,Sentence: 1,จะ,O,NO
754,Sentence: 1,พ้น,O,NO
755,Sentence: 1,ตำแหน่ง,O,NO
756,Sentence: 1,และ,O,location_name
757,Sentence: 1,จะ,O,NO
758,Sentence: 1,เข้า,O,NO
759,Sentence: 1,รับ,O,NO
760,Sentence: 1,ตำแหน่ง,O,NO
761,Sentence: 1,รัฐมนตรี,O,front_person
762,Sentence: 1,ใหม่,O,location_name
763,Sentence: 1,เรียบร้อย,O,NO
764,Sentence: 1,แล้ว,O,NO
765,Sentence: 1,"
เมื่อ",O,NO
766,Sentence: 1,สำนัก,O,front_org
767,Sentence: 1,เลขาธิการ,org_start,NO
768,Sentence: 1,ครม.,org_end,NO
769,Sentence: 1,แจ้ง,O,NO
770,Sentence: 1,ไป,O,NO
771,Sentence: 1,แล้ว,O,NO
772,Sentence: 1,บรรดา,O,NO
773,Sentence: 1,ผู้,O,NO
774,Sentence: 1,ที่,O,NO
775,Sentence: 1,จะ,O,NO
776,Sentence: 1,เข้า,O,NO
777,Sentence: 1,มา,O,NO
778,Sentence: 1,รับ,O,NO
779,Sentence: 1,ตำแหน่ง,O,NO
780,Sentence: 1,จะ,O,NO
781,Sentence: 1,ได้,O,NO
782,Sentence: 1,ยืนยัน,O,NO
783,Sentence: 1,กลับ,O,NO
784,Sentence: 1,มา,O,NO
785,Sentence: 1,"
เลขาธิการ",O,NO
786,Sentence: 1,ครม.,O,NO
787,Sentence: 1,กล่าว,O,NO
788,Sentence: 1,ต่อว่า,O,NO
789,Sentence: 1,หลังจากนั้น,O,NO
790,Sentence: 1,จะ,O,NO
791,Sentence: 1,นำ,O,NO
792,Sentence: 1,รายชื่อ,O,NO
793,Sentence: 1,ส่ง,O,NO
794,Sentence: 1,ให้,O,NO
795,Sentence: 1,กับ,O,NO
796,Sentence: 1,สำนัก,O,front_org
797,Sentence: 1,ราช,O,front_person
798,Sentence: 1,เลขาธิการ,O,NO
799,Sentence: 1,สำนัก,O,front_org
800,Sentence: 1,พระราชวัง,org,NO
801,Sentence: 1,"
เพื่อ",O,NO
802,Sentence: 1,นำ,O,NO
803,Sentence: 1,รายชื่อ,O,NO
804,Sentence: 1,ทั้งหมด,O,NO
805,Sentence: 1,ทูลเกล้า,O,NO
806,Sentence: 1,ฯ,O,NO
807,Sentence: 1,ต่อไป,O,NO
808,Sentence: 1,"
คาด",O,NO
809,Sentence: 1,ว่า,O,NO
810,Sentence: 1,สำนัก,O,front_org
811,Sentence: 1,เลขาธิการ,org_start,NO
812,Sentence: 1,ครม.,org_end,NO
813,Sentence: 1,จะ,O,NO
814,Sentence: 1,นำ,O,NO
815,Sentence: 1,รายชื่อ,O,NO
816,Sentence: 1,ทูลเกล้า,O,NO
817,Sentence: 1,ฯ,O,NO
818,Sentence: 1,ได้,O,NO
819,Sentence: 1,ภายใน,O,NO
820,Sentence: 1,วันนี้,O,NO
821,Sentence: 2,ศาลแพ่ง,O,NO
822,Sentence: 2,ได้,O,NO
823,Sentence: 2,พิจารณา,O,NO
824,Sentence: 2,คดี,O,NO
825,Sentence: 2,ขอ,O,NO
826,Sentence: 2,ไต่สวน,O,NO
827,Sentence: 2,ฉุกเฉิน,O,NO
828,Sentence: 2,เพื่อ,O,NO
829,Sentence: 2,พิจารณา,O,NO
830,Sentence: 2,คำร้องขอ,O,NO
831,Sentence: 2,คุ้มครอง,O,NO
832,Sentence: 2,ชั่วคราว,O,NO
833,Sentence: 2,ของ,O,NO
834,Sentence: 2,นาย,O,front_person
835,Sentence: 2,มงคล,per,NO
836,Sentence: 2,ด่านธานินทร์,O,NO
837,Sentence: 2,ว่า,O,NO
838,Sentence: 2,ที่,O,NO
839,Sentence: 2,สมาชิก,O,location_name
840,Sentence: 2,วุฒิสภา,O,NO
841,Sentence: 2,ขอนแก่น,loc,location_name
842,Sentence: 2,ที่,O,NO
843,Sentence: 2,คณะ,O,front_org
844,Sentence: 2,กรรมการ,org_start,NO
845,Sentence: 2,การ,org_cont,front_org
846,Sentence: 2,เลือกตั้ง,org_end,NO
847,Sentence: 2,),O,NO
848,Sentence: 2,ไม่,O,NO
849,Sentence: 2,ประกาศ,O,NO
850,Sentence: 2,ผล,O,NO
851,Sentence: 2,การ,O,front_org
852,Sentence: 2,เลือกตั้ง,O,NO
853,Sentence: 2,"
โดย",O,NO
854,Sentence: 2,ได้,O,NO
855,Sentence: 2,ยื่น,O,NO
856,Sentence: 2,ฟ้อง,O,NO
857,Sentence: 2,นาย,O,front_person
858,Sentence: 2,ธีรศักดิ์,per,NO
859,Sentence: 2,กรรณสูต,O,NO
860,Sentence: 2,ประธาน,O,NO
861,Sentence: 2,กกต.,org,NO
862,Sentence: 2,กับ,O,NO
863,Sentence: 2,พวก,O,NO
864,Sentence: 2,รวม,O,NO
865,Sentence: 2,4,O,NO
866,Sentence: 2,คน,O,NO
867,Sentence: 2,"
ทั้งนี้",O,NO
868,Sentence: 2,นาย,O,front_person
869,Sentence: 2,สุพจน์,per,NO
870,Sentence: 2,เลิศสินไทย,O,NO
871,Sentence: 2,ทนายความ,O,NO
872,Sentence: 2,นาย,O,front_person
873,Sentence: 2,มงคล,per,NO
874,Sentence: 2,เปิดเผย,O,NO
875,Sentence: 2,ว่า,O,NO
876,Sentence: 2,ศาล,O,front_org
877,Sentence: 2,ได้,O,NO
878,Sentence: 2,มี,O,NO
879,Sentence: 2,คำสั่ง,O,NO
880,Sentence: 2,ไม่,O,NO
881,Sentence: 2,รับ,O,NO
882,Sentence: 2,ฟ้อง,O,NO
883,Sentence: 2,คดี,O,NO
884,Sentence: 2,ดังกล่าว,O,NO
885,Sentence: 2,"
โดย",O,NO
886,Sentence: 2,ให้,O,NO
887,Sentence: 2,เหตุผล,O,NO
888,Sentence: 2,ว่า,O,NO
889,Sentence: 2,รัฐธรรมนูญ,O,NO
890,Sentence: 2,ให้,O,NO
891,Sentence: 2,อำนาจ,O,location_name
892,Sentence: 2,กกต.,org,NO
893,Sentence: 2,ซึ่ง,O,NO
894,Sentence: 2,ถือเป็น,O,NO
895,Sentence: 2,ที่สุด,O,NO
896,Sentence: 2,"
วัน",O,NO
897,Sentence: 2,เดียวกัน,O,NO
898,Sentence: 2,นี้,O,NO
899,Sentence: 2,นาย,O,front_person
900,Sentence: 2,ชัชวาลย์,per,NO
901,Sentence: 2,คงอุดม,O,NO
902,Sentence: 2,อดีต,O,NO
903,Sentence: 2,ว่า,O,NO
904,Sentence: 2,ที่,O,NO
905,Sentence: 2,ส.ว.,O,NO
906,Sentence: 2,กทม.,loc,NO
907,Sentence: 2,ได้,O,NO
908,Sentence: 2,เป็น,O,NO
909,Sentence: 2,โจทก์,O,NO
910,Sentence: 2,ยื่น,O,NO
911,Sentence: 2,ฟ้อง,O,NO
912,Sentence: 2,นาย,O,front_person
913,Sentence: 2,ธีรศักดิ์,per,NO
914,Sentence: 2,กรรณสูต,O,NO
915,Sentence: 2,กับ,O,NO
916,Sentence: 2,พวก,O,NO
917,Sentence: 2,รวม,O,NO
918,Sentence: 2,4,O,NO
919,Sentence: 2,คน,O,NO
920,Sentence: 2,เป็น,O,NO
921,Sentence: 2,จำเลย,O,NO
922,Sentence: 2,"
นาย",O,NO
923,Sentence: 2,คมสัน,O,NO
924,Sentence: 2,โพธิ์คง,O,NO
925,Sentence: 2,ผู้อำนวยการ,O,front_person
926,Sentence: 2,สำนัก,O,front_org
927,Sentence: 2,วินิจฉัย,org,NO
928,Sentence: 2,1,O,NO
929,Sentence: 2,กกต.,org,NO
930,Sentence: 2,แถลง,O,NO
931,Sentence: 2,ว่า,O,NO
932,Sentence: 2,กกต.,org,NO
933,Sentence: 2,มี,O,NO
934,Sentence: 2,มติ,O,NO
935,Sentence: 2,ให้,O,NO
936,Sentence: 2,ผู้อำนวยการ,O,front_person
937,Sentence: 2,การ,O,front_org
938,Sentence: 2,เลือกตั้ง,O,NO
939,Sentence: 2,ประจำ,O,NO
940,Sentence: 2,จังหวัด,O,NO
941,Sentence: 2,2,O,NO
942,Sentence: 2,จังหวัด,O,NO
943,Sentence: 2,ไป,O,NO
944,Sentence: 2,แจ้งความ,O,NO
945,Sentence: 2,ร้องทุกข์,O,NO
946,Sentence: 2,ดำเนินคดี,O,NO
947,Sentence: 2,กับ,O,NO
948,Sentence: 2,อดีต,O,NO
949,Sentence: 2,ผู้,O,NO
950,Sentence: 2,สมัคร,O,NO
951,Sentence: 2,รับ,O,NO
952,Sentence: 2,เลือกตั้ง,O,NO
953,Sentence: 2,ส.ว.,O,NO
954,Sentence: 2,2,O,NO
955,Sentence: 2,ราย,O,NO
956,Sentence: 2,"
ราย",O,NO
957,Sentence: 2,แรก,O,NO
958,Sentence: 2,ที่,O,NO
959,Sentence: 2,จ.,O,NO
960,Sentence: 2,นครสวรรค์,loc,location_name
961,Sentence: 2,ได้,O,NO
962,Sentence: 2,มอบหมาย,O,NO
963,Sentence: 2,ให้,O,NO
964,Sentence: 2,นาย,O,front_person
965,Sentence: 2,ภิตพงษ์,per_start,NO
966,Sentence: 2,มาลีรัตน์,per_end,NO
967,Sentence: 2,ผอ.,O,front_person
968,Sentence: 2,การ,O,front_org
969,Sentence: 2,เลือกตั้ง,O,NO
970,Sentence: 2,จ.,O,NO
971,Sentence: 2,นครสวรรค์,loc,location_name
972,Sentence: 2,ร้องทุกข์,O,NO
973,Sentence: 2,ต่อ,O,NO
974,Sentence: 2,เจ้า,O,NO
975,Sentence: 2,พนักงาน,O,NO
976,Sentence: 2,"
กรณี",O,NO
977,Sentence: 2,ที่,O,NO
978,Sentence: 2,นาย,O,front_person
979,Sentence: 2,สวัสดิ์,per,NO
980,Sentence: 2,คำประกอบ,O,NO
981,Sentence: 2,กระทำ,O,NO
982,Sentence: 2,ผิด,O,NO
983,Sentence: 2,พ.ร.บ.,O,NO
984,Sentence: 2,เลือกตั้ง,O,NO
985,Sentence: 2,ส.ส.,O,NO
986,Sentence: 2,และ,O,location_name
987,Sentence: 2,ส.ว.,O,NO
988,Sentence: 2,มาตรา,O,NO
989,Sentence: 2,44,O,NO
990,Sentence: 2,"
ส่วน",O,NO
991,Sentence: 2,อีก,O,NO
992,Sentence: 2,ราย,O,NO
993,Sentence: 2,หนึ่ง,O,NO
994,Sentence: 2,คือ,O,NO
995,Sentence: 2,ที่,O,NO
996,Sentence: 2,จ.,O,NO
997,Sentence: 2,ชลบุรี,loc,location_name
998,Sentence: 2,ได้,O,NO
999,Sentence: 2,มอบหมาย,O,NO
1000,Sentence: 2,ให้,O,NO
1001,Sentence: 2,นาย,O,front_person
1002,Sentence: 2,วิจิตร,per_start,NO
1003,Sentence: 2,ธนัญชยะกุล,per_end,NO
1004,Sentence: 2,ผอ.,O,front_person
1005,Sentence: 2,การ,O,front_org
1006,Sentence: 2,เลือกตั้ง,O,NO
1007,Sentence: 2,จ.,O,NO
1008,Sentence: 2,ชลบุรี,loc,location_name
1009,Sentence: 2,"
ไป",O,NO
1010,Sentence: 2,ร้องทุกข์,O,NO
1011,Sentence: 2,กับ,O,NO
1012,Sentence: 2,พนักงานสอบสวน,O,NO
1013,Sentence: 2,ว่า,O,NO
1014,Sentence: 2,นาย,O,front_person
1015,Sentence: 2,สมบัติ,per,NO
1016,Sentence: 2,เพ็ชรตระกูล,O,NO
1017,Sentence: 2,อดีต,O,NO
1018,Sentence: 2,ผู้,O,NO
1019,Sentence: 2,สมัคร,O,NO
1020,Sentence: 2,ส.ว.,O,NO
1021,Sentence: 2,กระทำ,O,NO
1022,Sentence: 2,ผิด,O,NO
1023,Sentence: 2,พ.ร.บ.,O,NO
1024,Sentence: 2,เลือกตั้ง,O,NO
1025,Sentence: 2,มาตรา,O,NO
1026,Sentence: 2,100,O,NO
1027,Sentence: 2,"
นาย",O,NO
1028,Sentence: 2,คมสัน,org,NO
1029,Sentence: 2,กล่าว,O,NO
1030,Sentence: 2,ด้วยว่า,O,NO
1031,Sentence: 2,โทษ,O,NO
1032,Sentence: 2,ของ,O,NO
1033,Sentence: 2,ทั้ง,O,NO
1034,Sentence: 2,สอง,O,NO
1035,Sentence: 2,ราย,O,NO
1036,Sentence: 2,จะ,O,NO
1037,Sentence: 2,เป็น,O,NO
1038,Sentence: 2,โทษ,O,NO
1039,Sentence: 2,ตาม,O,NO
1040,Sentence: 2,คดี,O,NO
1041,Sentence: 2,อาญา,O,NO
1042,Sentence: 2,คือ,O,NO
1043,Sentence: 2,จำคุก,O,NO
1044,Sentence: 2,1-10,O,NO
1045,Sentence: 2,ปี,O,NO
1046,Sentence: 2,"
นาย",O,NO
1047,Sentence: 2,โคทม,O,NO
1048,Sentence: 2,อารียา,org_start,NO
1049,Sentence: 2,กกต.,org_end,NO
1050,Sentence: 2,แถลง,O,NO
1051,Sentence: 2,ผล,O,NO
1052,Sentence: 2,การ,O,front_org
1053,Sentence: 2,ประชุม,O,NO
1054,Sentence: 2,ฝ่าย,O,NO
1055,Sentence: 2,บริหาร,O,NO
1056,Sentence: 2,กิจการ,O,NO
1057,Sentence: 2,การ,O,front_org
1058,Sentence: 2,มีส่วนร่วม,O,NO
1059,Sentence: 2,เกี่ยวกับ,O,NO
1060,Sentence: 2,การ,O,front_org
1061,Sentence: 2,ทำงาน,O,NO
1062,Sentence: 2,ของ,O,NO
1063,Sentence: 2,ศูนย์,O,front_org
1064,Sentence: 2,ประสานงาน,O,NO
1065,Sentence: 2,การ,O,front_org
1066,Sentence: 2,มีส่วนร่วม,O,NO
1067,Sentence: 2,ของ,O,NO
1068,Sentence: 2,ประชาชน,O,NO
1069,Sentence: 2,"
โดย",O,NO
1070,Sentence: 2,จะ,O,NO
1071,Sentence: 2,ประสานงาน,O,NO
1072,Sentence: 2,กับ,O,NO
1073,Sentence: 2,องค์กร,O,front_org
1074,Sentence: 2,เอกชน,O,NO
1075,Sentence: 2,ทั้ง,O,NO
1076,Sentence: 2,35,O,NO
1077,Sentence: 2,จังหวัด,O,NO
1078,Sentence: 2,ที่,O,NO
1079,Sentence: 2,มี,O,NO
1080,Sentence: 2,การ,O,front_org
1081,Sentence: 2,เลือกตั้ง,O,NO
1082,Sentence: 2,ใหม่,O,location_name
1083,Sentence: 2,"
นาย",O,NO
1084,Sentence: 2,โคทม,O,NO
1085,Sentence: 2,แถลง,O,NO
1086,Sentence: 2,ด้วยว่า,O,NO
1087,Sentence: 2,ใน,O,NO
1088,Sentence: 2,เรื่อง,O,NO
1089,Sentence: 2,ของ,O,NO
1090,Sentence: 2,พยาน,O,NO
1091,Sentence: 2,และ,O,location_name
1092,Sentence: 2,หลักฐาน,O,NO
1093,Sentence: 2,ที่,O,NO
1094,Sentence: 2,ได้,O,NO
1095,Sentence: 2,มา,O,NO
1096,Sentence: 2,กกต.,org,NO
1097,Sentence: 2,จะ,O,NO
1098,Sentence: 2,คำนึง,O,NO
1099,Sentence: 2,ถึง,O,NO
1100,Sentence: 2,ความ,O,NO
1101,Sentence: 2,ปลอดภัย,O,NO
1102,Sentence: 2,และ,O,location_name
1103,Sentence: 2,การ,O,front_org
1104,Sentence: 2,รักษา,O,NO
1105,Sentence: 2,ความ,O,NO
1106,Sentence: 2,ลับ,O,NO
1107,Sentence: 2,"
และ",O,NO
1108,Sentence: 2,ที่,O,NO
1109,Sentence: 2,มูลนิธิ,O,front_org
1110,Sentence: 2,องค์กร,org_start,front_org
1111,Sentence: 2,กลาง,org_cont,location_name
1112,Sentence: 2,เพื่อ,org_cont,NO
1113,Sentence: 2,ประชาธิปไตย,org_end,NO
1114,Sentence: 2,),O,NO
1115,Sentence: 2,หมายเลข,O,NO
1116,Sentence: 2,โทรศัพท์,O,NO
1117,Sentence: 2,282-6390,O,NO
1118,Sentence: 2,"""",O,NO
1119,Sentence: 2,นาย,O,front_person
1120,Sentence: 2,โคทม,per,NO
1121,Sentence: 2,กล่าว,O,NO
1122,Sentence: 3,พล.อ.,O,front_person
1123,Sentence: 3,เปรม,O,NO
1124,Sentence: 3,ติณสูลานนท์,O,NO
1125,Sentence: 3,ประธาน,O,NO
1126,Sentence: 3,องคมนตรี,O,NO
1127,Sentence: 3,และ,O,location_name
1128,Sentence: 3,รัฐบุรุษ,O,NO
1129,Sentence: 3,ได้,O,NO
1130,Sentence: 3,แสดง,O,NO
1131,Sentence: 3,ความ,O,NO
1132,Sentence: 3,ห่วงใย,O,NO
1133,Sentence: 3,ต่อ,O,NO
1134,Sentence: 3,ปัญหา,O,NO
1135,Sentence: 3,การ,O,front_org
1136,Sentence: 3,สร้าง,O,NO
1137,Sentence: 3,บ่อน,O,front_org
1138,Sentence: 3,คาสิโน,O,NO
1139,Sentence: 3,ใน,O,NO
1140,Sentence: 3,กัมพูชา,loc,NO
1141,Sentence: 3,"
มี",O,NO
1142,Sentence: 3,การ,O,front_org
1143,Sentence: 3,ถม,O,NO
1144,Sentence: 3,ดิน,O,NO
1145,Sentence: 3,ล้ำ,O,NO
1146,Sentence: 3,เข้า,O,NO
1147,Sentence: 3,มา,O,NO
1148,Sentence: 3,ใน,O,NO
1149,Sentence: 3,เขต,O,NO
1150,Sentence: 3,ไทย,loc,NO
1151,Sentence: 3,ด้าน,O,NO
1152,Sentence: 3,บ้าน,O,NO
1153,Sentence: 3,คลองลึก,loc,NO
1154,Sentence: 3,อ.,O,front_person
1155,Sentence: 3,อรัญประเทศ,loc,location_name
1156,Sentence: 3,จ.,O,NO
1157,Sentence: 3,สระแก้ว,loc,location_name
1158,Sentence: 3,"
ประธาน",O,NO
1159,Sentence: 3,องคมนตรี,O,NO
1160,Sentence: 3,ได้,O,NO
1161,Sentence: 3,สอบถาม,O,NO
1162,Sentence: 3,พล.อ.,O,front_person
1163,Sentence: 3,มงคล,O,NO
1164,Sentence: 3,อัมพรพิสิฏฐ์,O,NO
1165,Sentence: 3,ผู้,O,NO
1166,Sentence: 3,บัญชาการ,O,NO
1167,Sentence: 3,ทหาร,O,NO
1168,Sentence: 3,สูงสุด,O,NO
1169,Sentence: 3,ภายหลัง,O,NO
1170,Sentence: 3,ได้,O,NO
1171,Sentence: 3,นำ,O,NO
1172,Sentence: 3,ผู้,O,NO
1173,Sentence: 3,บัญชาการ,O,NO
1174,Sentence: 3,3,O,NO
1175,Sentence: 3,เหล่า,O,location_name
1176,Sentence: 3,ทัพ,O,NO
1177,Sentence: 3,และ,O,location_name
1178,Sentence: 3,ผู้,O,NO
1179,Sentence: 3,บัญชาการ,O,NO
1180,Sentence: 3,ตำรวจ,O,NO
1181,Sentence: 3,แห่ง,O,NO
1182,Sentence: 3,ชาติ,O,NO
1183,Sentence: 3,เข้า,O,NO
1184,Sentence: 3,ขอ,O,NO
1185,Sentence: 3,รับ,O,NO
1186,Sentence: 3,พร,O,NO
1187,Sentence: 3,และ,O,location_name
1188,Sentence: 3,รดน้ำดำหัว,O,NO
1189,Sentence: 3,พล.อ.,O,front_person
1190,Sentence: 3,เปรม,O,NO
1191,Sentence: 3,ที่,O,NO
1192,Sentence: 3,บ้าน,O,NO
1193,Sentence: 3,สี่เสาเทเวศ,O,NO
1194,Sentence: 3,"
ทั้งนี้",O,NO
1195,Sentence: 3,พล.อ.,O,front_person
1196,Sentence: 3,เปรม,O,NO
1197,Sentence: 3,ได้,O,NO
1198,Sentence: 3,ถาม,O,location_name
1199,Sentence: 3,พล.อ.,O,front_person
1200,Sentence: 3,มงคล,O,NO
1201,Sentence: 3,ถึง,O,NO
1202,Sentence: 3,กรณี,O,NO
1203,Sentence: 3,ดังกล่าว,O,NO
1204,Sentence: 3,"
ด้าน",O,NO
1205,Sentence: 3,นาย,O,front_person
1206,Sentence: 3,ชวน,per,NO
1207,Sentence: 3,หลีกภัย,O,NO
1208,Sentence: 3,นายกรัฐมนตรี,O,NO
1209,Sentence: 3,กล่าว,O,NO
1210,Sentence: 3,ว่า,O,NO
1211,Sentence: 3,เรื่อง,O,NO
1212,Sentence: 3,นี้,O,NO
1213,Sentence: 3,ม.ร.ว.,O,front_person
1214,Sentence: 3,สุขุมพันธ์,O,NO
1215,Sentence: 3,บริพัตร,O,NO
1216,Sentence: 3,รมช.,O,NO
1217,Sentence: 3,ต่าง,org_start,NO
1218,Sentence: 3,ประเทศ,org_end,NO
1219,Sentence: 3,บอก,O,NO
1220,Sentence: 3,ว่า,O,NO
1221,Sentence: 3,ได้,O,NO
1222,Sentence: 3,เคย,O,NO
1223,Sentence: 3,มี,O,NO
1224,Sentence: 3,ข้อตกลง,O,NO
1225,Sentence: 3,กัน,O,NO
1226,Sentence: 3,ว่า,O,NO
1227,Sentence: 3,บริเวณ,O,NO
1228,Sentence: 3,ชายแดน,O,NO
1229,Sentence: 3,อย่าง,O,NO
1230,Sentence: 3,นี้,O,NO
1231,Sentence: 3,จะ,O,NO
1232,Sentence: 3,ไม่,O,NO
1233,Sentence: 3,มี,O,NO
1234,Sentence: 3,การ,O,front_org
1235,Sentence: 3,ก่อสร้าง,O,NO
1236,Sentence: 3,หรือ,O,NO
1237,Sentence: 3,ถม,O,NO
1238,Sentence: 3,ดิน,O,NO
1239,Sentence: 3,เข้า,O,NO
1240,Sentence: 3,มา,O,NO
1241,Sentence: 3,"
ทั้ง",O,NO
1242,Sentence: 3,สอง,O,NO
1243,Sentence: 3,ฝ่าย,O,NO
1244,Sentence: 3,คือ,O,NO
1245,Sentence: 3,ไทย,loc,NO
1246,Sentence: 3,กับ,O,NO
1247,Sentence: 3,กัมพูชา,loc,NO
1248,Sentence: 3,ก็,O,NO
1249,Sentence: 3,เห็นพ้อง,O,NO
1250,Sentence: 3,ต้องกัน,O,NO
1251,Sentence: 3,เกี่ยวกับ,O,NO
1252,Sentence: 3,เรื่อง,O,NO
1253,Sentence: 3,นี้,O,NO
1254,Sentence: 3,"""",O,NO
1255,Sentence: 3,นายกรัฐมนตรี,O,NO
1256,Sentence: 3,ระบุ,O,NO
1257,Sentence: 3,"
นาย",O,NO
1258,Sentence: 3,ชวน,per,NO
1259,Sentence: 3,กล่าว,O,NO
1260,Sentence: 3,ว่า,O,NO
1261,Sentence: 3,ขณะนี้,O,NO
1262,Sentence: 3,มี,O,NO
1263,Sentence: 3,ความ,O,NO
1264,Sentence: 3,พยายาม,O,NO
1265,Sentence: 3,ดำเนินการ,O,NO
1266,Sentence: 3,กัน,O,NO
1267,Sentence: 3,อยู่,O,NO
1268,Sentence: 3,"
นาย",O,NO
1269,Sentence: 3,ชวน,per,NO
1270,Sentence: 3,กล่าว,O,NO
1271,Sentence: 3,ว่า,O,NO
1272,Sentence: 3,ฝั่ง,O,NO
1273,Sentence: 3,ที่,O,NO
1274,Sentence: 3,มี,O,NO
1275,Sentence: 3,ปัญหา,O,NO
1276,Sentence: 3,มาก,O,NO
1277,Sentence: 3,คือ,O,NO
1278,Sentence: 3,ทาง,O,NO
1279,Sentence: 3,กัมพูชา,loc,NO
1280,Sentence: 3,เพราะ,O,NO
1281,Sentence: 3,มี,O,NO
1282,Sentence: 3,บ่อน,O,front_org
1283,Sentence: 3,เยอะ,O,NO
1284,Sentence: 3,ความจริง,O,NO
1285,Sentence: 3,ก็,O,NO
1286,Sentence: 3,เป็น,O,NO
1287,Sentence: 3,สิทธิ์,O,NO
1288,Sentence: 3,ของ,O,NO
1289,Sentence: 3,ประเทศ,O,NO
1290,Sentence: 3,เพื่อนบ้าน,O,NO
1291,Sentence: 3,"
นาย",O,NO
1292,Sentence: 3,นาวิน,O,NO
1293,Sentence: 3,ขันธหิรัญ,O,NO
1294,Sentence: 3,ผู้ว่าราชการจังหวัด,O,NO
1295,Sentence: 3,สระแก้ว,O,location_name
1296,Sentence: 3,ยอมรับ,O,NO
1297,Sentence: 3,ว่า,O,NO
1298,Sentence: 3,การ,O,front_org
1299,Sentence: 3,ถม,O,NO
1300,Sentence: 3,ดิน,O,NO
1301,Sentence: 3,ของ,O,NO
1302,Sentence: 3,บ่อน,O,front_org
1303,Sentence: 3,คาสิโน,O,NO
1304,Sentence: 3,ใน,O,NO
1305,Sentence: 3,ฝั่ง,O,NO
1306,Sentence: 3,ปอยเปต,O,NO
1307,Sentence: 3,ต.,O,NO
1308,Sentence: 3,โอจริว,loc,NO
1309,Sentence: 3,จ.,O,NO
