,Sentence #,Word,Tag,Dictionary,Predict
3455,Sentence: 9,อัตรา,O,NO,O
3456,Sentence: 9,ดอกเบี้ย,O,NO,O
3457,Sentence: 9,อย่าง,O,NO,O
3458,Sentence: 9,แน่นอน,O,NO,O
3459,Sentence: 9,"
นาย",O,NO,O
3460,Sentence: 9,ไพบูลย์,per_start,location_name,per_start
3461,Sentence: 9, ,per_cont,NO,per_cont
3462,Sentence: 9,ราชนิยม,per_end,NO,per_end
3463,Sentence: 9,ผู้จัดการ,O,NO,O
3464,Sentence: 9,ฝ่าย,O,NO,O
3465,Sentence: 9,การตลาด,O,NO,O
3466,Sentence: 9,ใน,O,NO,O
3467,Sentence: 9,ประเทศ,O,NO,O
3468,Sentence: 9,บล.,O,front_org,O
3469,Sentence: 9,เอบีเอ็น,org_start,NO,org_start
3470,Sentence: 9, ,org_cont,NO,org_cont
3471,Sentence: 9,แอมโร,org_cont,NO,org_cont
3472,Sentence: 9, ,org_cont,NO,org_cont
3473,Sentence: 9,เอเซีย,org_end,NO,org_end
3474,Sentence: 9,กล่าว,O,NO,O
3475,Sentence: 9,ว่า,O,NO,O
3476,Sentence: 9,"
โดย",O,NO,O
3477,Sentence: 9,ตลาดหุ้น,O,front_org,O
3478,Sentence: 9,ใน,O,NO,O
3479,Sentence: 9,ภูมิภาค,O,NO,O
3480,Sentence: 9,เอเชีย,loc,NO,loc
3481,Sentence: 9,ที่,O,NO,O
3482,Sentence: 9,ได้รับ,O,NO,O
3483,Sentence: 9,ผลกระทบ,O,NO,O
3484,Sentence: 9,ใน,O,NO,O
3485,Sentence: 9,ครั้ง,O,NO,O
3486,Sentence: 9,นี้,O,NO,O
3487,Sentence: 9,เห็น,O,NO,O
3488,Sentence: 9,ได้,O,NO,O
3489,Sentence: 9,จาก,O,NO,O
3490,Sentence: 9,การ,O,front_org,O
3491,Sentence: 9,ลด,O,NO,O
3492,Sentence: 9,ลง,O,NO,O
3493,Sentence: 9,ของ,O,NO,O
3494,Sentence: 9,เกาหลี,loc,NO,loc
3495,Sentence: 9,11,O,NO,O
3496,Sentence: 9,%,O,NO,O
3497,Sentence: 9,ตลาด,O,location_name,O
3498,Sentence: 9,ญี่ปุ่น,loc,NO,loc
3499,Sentence: 9,6.9,O,NO,O
3500,Sentence: 9,%,O,NO,O
3501,Sentence: 9,ตลาด,O,location_name,O
3502,Sentence: 9,สิงคโปร์,loc,NO,loc
3503,Sentence: 9,8.7,O,NO,O
3504,Sentence: 9,%,O,NO,O
3505,Sentence: 9,ตลาดหุ้น,O,front_org,O
3506,Sentence: 9,ฮ่องกง,loc,NO,loc
3507,Sentence: 9,8.5,O,NO,O
3508,Sentence: 9,%,O,NO,O
3509,Sentence: 9,ยกเว้น,O,NO,O
3510,Sentence: 9,ไต้หวัน,loc,NO,loc
3511,Sentence: 9,ที่,O,NO,O
3512,Sentence: 9,มี,O,NO,O
3513,Sentence: 9,การ,O,front_org,O
3514,Sentence: 9,ปรับ,O,NO,O
3515,Sentence: 9,ตัว,O,NO,O
3516,Sentence: 9,สูง,O,NO,O
3517,Sentence: 9,ขึ้น,O,NO,O
3518,Sentence: 9,"
รวม",O,NO,O
3519,Sentence: 9,ถึง,O,NO,O
3520,Sentence: 9,ยัง,O,NO,O
3521,Sentence: 9,มี,O,NO,O
3522,Sentence: 9,การ,O,front_org,O
3523,Sentence: 9,คาด,O,NO,O
3524,Sentence: 9,ว่า,O,NO,O
3525,Sentence: 9,นาย,O,front_person,O
3526,Sentence: 9,ธารินทร์,per_start,NO,per_start
3527,Sentence: 9, ,per_cont,NO,per_cont
3528,Sentence: 9,นิมมานเหมินท์,per_end,NO,per_end
3529,Sentence: 9,รมว.,O,NO,O
3530,Sentence: 9,คลัง,org,location_name,org
3531,Sentence: 9,จะ,O,NO,O
3532,Sentence: 9,กลับ,O,NO,O
3533,Sentence: 9,มา,O,NO,O
3534,Sentence: 9,เมือง,O,location_name,O
3535,Sentence: 9,ไทย,loc,NO,loc
3536,Sentence: 9,พร้อมกับ,O,NO,O
3537,Sentence: 9,ข่าว,O,NO,O
3538,Sentence: 9,ดี,O,NO,O
3539,Sentence: 9,"
ฝ่าย",O,NO,O
3540,Sentence: 9,วิเคราะห์,O,NO,O
3541,Sentence: 9,หลักทรัพย์,O,NO,O
3542,Sentence: 9,บล.,O,front_org,O
3543,Sentence: 9,เกียรตินาคิน,org,NO,org
3544,Sentence: 9,รายงาน,O,NO,O
3545,Sentence: 9,ว่า,O,NO,O
3546,Sentence: 9,"
แหล่ง",O,NO,O
3547,Sentence: 9,ข่าว,O,NO,O
3548,Sentence: 9,จาก,O,NO,O
3549,Sentence: 9,ธนาคาร,O,NO,O
3550,Sentence: 9,แห่ง,org_start,NO,org_start
3551,Sentence: 9,ประเทศ,org_cont,NO,org_cont
3552,Sentence: 9,ไทย,org_end,NO,org_end
3553,Sentence: 9,(,O,NO,O
3554,Sentence: 9,ธปท.,org,NO,org
3555,Sentence: 9,),O,NO,O
3556,Sentence: 9,กล่าว,O,NO,O
3557,Sentence: 9,ว่า,O,NO,O
3558,Sentence: 9,การ,O,front_org,O
3559,Sentence: 9,ที่,O,NO,O
3560,Sentence: 9,นัก,O,NO,O
3561,Sentence: 9,ลงทุน,O,NO,O
3562,Sentence: 9,เท,O,NO,O
3563,Sentence: 9,ขาย,O,NO,O
3564,Sentence: 9,ดอลลาร์,O,NO,O
3565,Sentence: 9,และ,O,location_name,O
3566,Sentence: 9,หัน,O,NO,O
3567,Sentence: 9,ไป,O,NO,O
3568,Sentence: 9,ถือ,O,NO,O
3569,Sentence: 9,เงิน,O,NO,O
3570,Sentence: 9,เยน,O,NO,O
3571,Sentence: 9,"
อาจ",O,NO,O
3572,Sentence: 9,เป็น,O,NO,O
3573,Sentence: 9,สาเหตุ,O,NO,O
3574,Sentence: 9,หนึ่ง,O,NO,O
3575,Sentence: 9,ที่,O,NO,O
3576,Sentence: 9,ธนาคาร,O,NO,O
3577,Sentence: 9,กลาง,org_start,location_name,org_start
3578,Sentence: 9,สหรัฐ,org_end,front_country,org_end
3579,Sentence: 9,(,O,NO,O
3580,Sentence: 9,เฟด,org,NO,org
3581,Sentence: 9,),O,NO,O
3582,Sentence: 9,จะ,O,NO,O
3583,Sentence: 9,ไม่,O,NO,O
3584,Sentence: 9,ปรับ,O,NO,O
3585,Sentence: 9,ขึ้น,O,NO,O
3586,Sentence: 9,อัตรา,O,NO,O
3587,Sentence: 9,ดอกเบี้ย,O,NO,O
3588,Sentence: 9,ใน,O,NO,O
3589,Sentence: 9,การ,O,front_org,O
3590,Sentence: 9,ประชุม,O,NO,O
3591,Sentence: 9,คณะ,O,front_org,O
3592,Sentence: 9,กรรมการ,org_start,NO,O
3593,Sentence: 9,นโยบาย,org_cont,NO,O
3594,Sentence: 9,การเงิน,org_end,NO,O
3595,Sentence: 9,16,O,NO,O
3596,Sentence: 9,พ.ค.,O,NO,O
3597,Sentence: 9,นี้,O,NO,O
3598,Sentence: 9,"
นาย",O,NO,O
3599,Sentence: 9,เอกรัตน์,per_start,NO,per_start
3600,Sentence: 9, ,per_cont,NO,per_cont
3601,Sentence: 9,สุวรรณาวา,per_end,NO,per_end
3602,Sentence: 9,หัวหน้า,O,NO,O
3603,Sentence: 9,ส่วน,O,NO,O
3604,Sentence: 9,ค้า,O,NO,O
3605,Sentence: 9,เงินตรา,O,NO,O
3606,Sentence: 9,ธนาคาร,O,NO,O
3607,Sentence: 9,ดีบีเอสไทยทนุ,org,NO,org
3608,Sentence: 9,กล่าวถึง,O,NO,O
3609,Sentence: 9,ค่า,O,NO,O
3610,Sentence: 9,เงิน,O,NO,O
3611,Sentence: 9,บาท,O,NO,O
3612,Sentence: 9,ใน,O,NO,O
3613,Sentence: 9,วานนี้,O,NO,O
3614,Sentence: 9,ว่า,O,NO,O
3615,Sentence: 9,เคลื่อนไหว,O,NO,O
3616,Sentence: 9,ต่ำ,O,NO,O
3617,Sentence: 9,กว่า,O,NO,O
3618,Sentence: 9,ระดับ,O,NO,O
3619,Sentence: 9,38,O,NO,O
3620,Sentence: 9,บาท,O,NO,O
3621,Sentence: 9,/,O,NO,O
3622,Sentence: 9,ดอลลาร์,O,NO,O
3623,Sentence: 9,"
ธนาคาร",O,NO,O
3624,Sentence: 9,กลาง,org_start,location_name,O
3625,Sentence: 9,สหรัฐ,org_end,front_country,loc
3626,Sentence: 9,อาจ,O,NO,O
3627,Sentence: 9,จะ,O,NO,O
3628,Sentence: 9,มี,O,NO,O
3629,Sentence: 9,การ,O,front_org,O
3630,Sentence: 9,ปรับ,O,NO,O
3631,Sentence: 9,ขึ้น,O,NO,O
3632,Sentence: 9,อัตรา,O,NO,O
3633,Sentence: 9,ดอกเบี้ย,O,NO,O
3634,Sentence: 9,อีก,O,NO,O
3635,Sentence: 10,เมื่อ,O,NO,O
3636,Sentence: 10,เวลา,O,NO,O
3637,Sentence: 10,7.3,O,NO,O
3638,Sentence: 10,น.,O,NO,O
3639,Sentence: 10,นาย,O,front_person,O
3640,Sentence: 10,ประภัตร,per_start,NO,per_start
3641,Sentence: 10, ,per_cont,NO,per_cont
3642,Sentence: 10,โพธสุธน,per_end,NO,per_end
3643,Sentence: 10,รัฐมนตรีว่าการ,O,NO,O
3644,Sentence: 10,กระทรวง,O,front_org,O
3645,Sentence: 10,เกษตร,org_start,NO,org_start
3646,Sentence: 10,และ,org_cont,location_name,org_end
3647,Sentence: 10,สหกรณ์,org_end,front_org,O
3648,Sentence: 10,คน,O,NO,O
3649,Sentence: 10,ใหม่,O,location_name,O
3650,Sentence: 10,"
ได้",O,NO,O
3651,Sentence: 10,เดินทาง,O,NO,O
3652,Sentence: 10,ไป,O,NO,O
3653,Sentence: 10,ยัง,O,NO,O
3654,Sentence: 10,กระทรวง,O,front_org,O
3655,Sentence: 10,มหาดไทย,org,location_name,org
3656,Sentence: 10,เพื่อ,O,NO,O
3657,Sentence: 10,สักการะ,O,NO,O
3658,Sentence: 10,พระบรมราชานุสาวรีย์,O,NO,O
3659,Sentence: 10,สมเด็จ,O,front_person,O
3660,Sentence: 10,กรม,O,front_org,O
3661,Sentence: 10,พระยา,O,front_person,org
3662,Sentence: 10,ดำรงราชานุภาพ,per,NO,O
3663,Sentence: 10,และ,O,location_name,O
3664,Sentence: 10,สิ่ง,O,NO,O
3665,Sentence: 10,ศักดิ์สิทธิ์,O,NO,O
3666,Sentence: 10,ของ,O,NO,O
3667,Sentence: 10,กระทรวง,O,front_org,O
3668,Sentence: 10,"
ใน",O,NO,O
3669,Sentence: 10,โอกาส,O,NO,O
3670,Sentence: 10,พ้น,O,NO,O
3671,Sentence: 10,จาก,O,NO,O
3672,Sentence: 10,ตำแหน่ง,O,NO,O
3673,Sentence: 10,รัฐมนตรีช่วยว่าการ,O,NO,O
3674,Sentence: 10,กระทรวง,O,front_org,O
3675,Sentence: 10,มหาดไทย,org,location_name,org
3676,Sentence: 10,"
โดย",O,NO,O
3677,Sentence: 10,มี,O,NO,O
3678,Sentence: 10,นาย,O,front_person,O
3679,Sentence: 10,สุดจิต,per_start,NO,per_start
3680,Sentence: 10, ,per_cont,NO,per_cont
3681,Sentence: 10,นิมิตกุล,per_end,NO,per_end
3682,Sentence: 10,และ,O,location_name,O
3683,Sentence: 10,นาย,O,front_person,O
3684,Sentence: 10,วิเชียร,per_start,NO,per_start
3685,Sentence: 10, ,per_cont,NO,per_cont
3686,Sentence: 10,รัตนพีระพงษ์,per_end,NO,per_end
3687,Sentence: 10,รอง,O,NO,O
3688,Sentence: 10,ปลัด,O,NO,O
3689,Sentence: 10,กระทรวง,O,front_org,O
3690,Sentence: 10,มหาดไทย,org,location_name,org
3691,Sentence: 10,รวมทั้ง,O,NO,O
3692,Sentence: 10,อธิบดี,O,NO,O
3693,Sentence: 10,ทุก,O,NO,O
3694,Sentence: 10,กรม,O,front_org,O
3695,Sentence: 10,ให้การ,O,NO,org
3696,Sentence: 10,ต้อนรับ,O,NO,O
3697,Sentence: 10,"
จากนั้น",O,NO,O
3698,Sentence: 10,ได้,O,NO,O
3699,Sentence: 10,เดินทาง,O,NO,O
3700,Sentence: 10,ไป,O,NO,O
3701,Sentence: 10,ยัง,O,NO,O
3702,Sentence: 10,กระทรวง,O,front_org,O
3703,Sentence: 10,เกษตร,org_start,NO,org_start
3704,Sentence: 10,ฯ,org_end,NO,org_end
3705,Sentence: 10,"
โดย",O,NO,O
3706,Sentence: 10,มี,O,NO,O
3707,Sentence: 10,นาย,O,front_person,O
3708,Sentence: 10,ปีติพงศ์,per_start,NO,per_start
3709,Sentence: 10, ,per_cont,NO,per_cont
3710,Sentence: 10,พึ่งบุญ,per_cont,NO,per_cont
3711,Sentence: 10, ,per_cont,NO,per_cont
3712,Sentence: 10,ณ,per_cont,NO,per_cont
3713,Sentence: 10, ,per_cont,NO,per_cont
3714,Sentence: 10,อยุธยา,per_end,NO,per_end
3715,Sentence: 10,ปลัด,O,NO,O
3716,Sentence: 10,กระทรวง,O,front_org,O
3717,Sentence: 10,เกษตร,org_start,NO,org_start
3718,Sentence: 10,และ,org_cont,location_name,org_end
3719,Sentence: 10,สหกรณ์,org_end,front_org,O
3720,Sentence: 10,พร้อม,O,NO,O
3721,Sentence: 10,ด้วย,O,NO,O
3722,Sentence: 10,รอง,O,NO,O
3723,Sentence: 10,ปลัด,O,NO,O
3724,Sentence: 10,กระทรวง,O,front_org,O
3725,Sentence: 10,อธิบดี,O,NO,org
3726,Sentence: 10,กรม,O,front_org,O
3727,Sentence: 10,ต่างๆ,O,NO,O
3728,Sentence: 10,ให้การ,O,NO,O
3729,Sentence: 10,ต้อนรับ,O,NO,O
3730,Sentence: 10,"
และ",O,NO,O
3731,Sentence: 10,พา,O,NO,O
3732,Sentence: 10,นาย,O,front_person,O
3733,Sentence: 10,ประภัตร,per,NO,per
3734,Sentence: 10,ไป,O,NO,O
3735,Sentence: 10,สักการะ,O,NO,O
3736,Sentence: 10,ศาล,O,front_org,O
3737,Sentence: 10,พระภูมิ,O,NO,O
3738,Sentence: 10,ศาล,O,front_org,O
3739,Sentence: 10,พระภูมิ,O,NO,O
3740,Sentence: 10,เจ้าที่,O,NO,O
3741,Sentence: 10,และ,O,location_name,O
3742,Sentence: 10,พระ,O,front_person,O
3743,Sentence: 10,พิรุณ,O,NO,O
3744,Sentence: 10,ทรง,O,NO,O
3745,Sentence: 10,นาค,O,NO,O
3746,Sentence: 10,สัญลักษณ์,O,NO,O
3747,Sentence: 10,ของ,O,NO,O
3748,Sentence: 10,กระทรวง,O,front_org,O
3749,Sentence: 10,เกษตร,org_start,NO,org_start
3750,Sentence: 10,ฯ,org_end,NO,org_end
3751,Sentence: 10,"
จากนั้น",O,NO,O
3752,Sentence: 10,นาย,O,front_person,O
3753,Sentence: 10,ประภัตร,per,NO,per
3754,Sentence: 10,พร้อม,O,NO,O
3755,Sentence: 10,ด้วย,O,NO,O
3756,Sentence: 10,ข้าราชการ,O,NO,O
3757,Sentence: 10,และ,O,location_name,O
3758,Sentence: 10,กลุ่ม,O,NO,O
3759,Sentence: 10,แม่บ้าน,O,NO,O
3760,Sentence: 10,จาก,O,NO,O
3761,Sentence: 10,อำเภอ,O,NO,O
3762,Sentence: 10,สามชุก,loc,location_name,loc
3763,Sentence: 10,และ,O,location_name,O
3764,Sentence: 10,อำเภอ,O,NO,O
3765,Sentence: 10,ศรีประจัญ,loc,NO,O
3766,Sentence: 10,ได้,O,NO,O
3767,Sentence: 10,ถ่ายรูป,O,NO,O
3768,Sentence: 10,ร่วม,O,NO,O
3769,Sentence: 10,กัน,O,NO,O
3770,Sentence: 10,บริเวน,O,NO,O
3771,Sentence: 10,หน้า,O,NO,O
3772,Sentence: 10,อาคาร,O,NO,O
3773,Sentence: 10,กระทรวง,O,front_org,O
3774,Sentence: 10,เกษตร,org_start,NO,org_start
3775,Sentence: 10,ฯ,org_end,NO,org_end
3776,Sentence: 10,เพื่อ,O,NO,O
3777,Sentence: 10,เป็น,O,NO,O
3778,Sentence: 10,ที่ระลึก,O,NO,O
3779,Sentence: 10,"
เมื่อถึง",O,NO,O
3780,Sentence: 10,เวลา,O,NO,O
3781,Sentence: 10,9.09,O,NO,O
3782,Sentence: 10,น.,O,NO,O
3783,Sentence: 10,นาย,O,front_person,O
3784,Sentence: 10,ประภัตร,per,NO,per
3785,Sentence: 10,จึง,O,NO,O
3786,Sentence: 10,เดิน,O,NO,O
3787,Sentence: 10,เข้า,O,NO,O
3788,Sentence: 10,ห้อง,O,NO,O
3789,Sentence: 10,ทำงาน,O,NO,O
3790,Sentence: 10,และ,O,location_name,O
3791,Sentence: 10,เปิด,O,NO,O
3792,Sentence: 10,แถลงข่าว,O,NO,O
3793,Sentence: 10,ร่วม,O,NO,O
3794,Sentence: 10,กับ,O,NO,O
3795,Sentence: 10,ปลัด,O,NO,O
3796,Sentence: 10,กระทรวง,O,front_org,O
3797,Sentence: 10,เกษตร,org_start,NO,org_start
3798,Sentence: 10,ฯ,org_end,NO,org_end
3799,Sentence: 10,และ,O,location_name,O
3800,Sentence: 10,รอง,O,NO,O
3801,Sentence: 10,ปลัด,O,NO,O
3802,Sentence: 10,กระทรวง,O,front_org,O
3803,Sentence: 10,เกษตร,org_start,NO,org_start
3804,Sentence: 10,ฯ,org_end,NO,org_end
3805,Sentence: 10,"
โดย",O,NO,O
3806,Sentence: 10,นาย,O,front_person,O
3807,Sentence: 10,ประภัตร,per,NO,per
3808,Sentence: 10,กล่าว,O,NO,O
3809,Sentence: 10,ว่า,O,NO,O
3810,Sentence: 10,จะ,O,NO,O
3811,Sentence: 10,มอบ,O,NO,O
3812,Sentence: 10,นโยบาย,O,NO,O
3813,Sentence: 10,อย่าง,O,NO,O
3814,Sentence: 10,เป็น,O,NO,O
3815,Sentence: 10,ทางการ,O,NO,O
3816,Sentence: 10,ให้,O,NO,O
3817,Sentence: 10,กับ,O,NO,O
3818,Sentence: 10,ข้าราชการ,O,NO,O
3819,Sentence: 10,ตั้งแต่,O,NO,O
3820,Sentence: 10,ระดับ,O,NO,O
3821,Sentence: 10,8,O,NO,O
3822,Sentence: 10,ขึ้น,O,NO,O
3823,Sentence: 10,ไป,O,NO,O
3824,Sentence: 10,"
ใน",O,NO,O
3825,Sentence: 10,วัน,O,NO,O
3826,Sentence: 10,ที่,O,NO,O
3827,Sentence: 10,19,O,NO,O
3828,Sentence: 10,เม.ย.,O,NO,O
3829,Sentence: 10,เวลา,O,NO,O
3830,Sentence: 10,14,O,NO,O
3831,Sentence: 10,น.,O,NO,O
3832,Sentence: 10,ที่,O,NO,O
3833,Sentence: 10,หอประชุม,O,NO,O
3834,Sentence: 10,กรม,O,front_org,O
3835,Sentence: 10,พัฒนา,org_start,NO,org
3836,Sentence: 10,ที่ดิน,org_end,NO,O
3837,Sentence: 10,"
สำหรับ",O,NO,O
3838,Sentence: 10,เรื่อง,O,NO,O
3839,Sentence: 10,โครงการ,O,NO,O
3840,Sentence: 10,เงินกู้,O,NO,O
3841,Sentence: 10,จาก,O,NO,O
3842,Sentence: 10,ธนาคาร,O,NO,O
3843,Sentence: 10,เพื่อ,org_start,NO,org_start
3844,Sentence: 10,การ,org_cont,front_org,org_cont
3845,Sentence: 10,พัฒนา,org_cont,NO,org_cont
3846,Sentence: 10,เอเชีย,org_end,NO,org_end
3847,Sentence: 10,(,O,NO,O
3848,Sentence: 10,เอดีบี,org,NO,org
3849,Sentence: 10,),O,NO,O
3850,Sentence: 10,นั้น,O,NO,O
3851,Sentence: 10,"
คง",O,NO,O
3852,Sentence: 10,ต้อง,O,NO,O
3853,Sentence: 10,ขอ,O,NO,O
3854,Sentence: 10,ศึกษา,O,NO,O
3855,Sentence: 10,รายละเอียด,O,NO,O
3856,Sentence: 10,จาก,O,NO,O
3857,Sentence: 10,ปลัด,O,NO,O
3858,Sentence: 10,กระทรวง,O,front_org,O
3859,Sentence: 10,เกษตร,org_start,NO,org_start
3860,Sentence: 10,ฯ,org_end,NO,org_end
3861,Sentence: 10,ก่อน,O,NO,O
3862,Sentence: 10,"
ส่วน",O,NO,O
3863,Sentence: 10,กรณี,O,NO,O
3864,Sentence: 10,ที่,O,NO,O
3865,Sentence: 10,นาย,O,front_person,O
3866,Sentence: 10,ปองพล,per_start,NO,per_start
3867,Sentence: 10, ,per_cont,NO,per_cont
3868,Sentence: 10,อดิเรกสาร,per_end,NO,per_end
3869,Sentence: 10,อดีต,O,NO,O
3870,Sentence: 10,รมว.,O,NO,O
3871,Sentence: 10,เกษตร,org_start,NO,org_start
3872,Sentence: 10,ฯ,org_end,NO,org_end
3873,Sentence: 10,ระบุ,O,NO,O
3874,Sentence: 10,ว่า,O,NO,O
3875,Sentence: 10,"
มี",O,NO,O
3876,Sentence: 10,ความ,O,NO,O
3877,Sentence: 10,พยายาม,O,NO,O
3878,Sentence: 10,ที่,O,NO,O
3879,Sentence: 10,จะ,O,NO,O
3880,Sentence: 10,แบ่ง,O,NO,O
3881,Sentence: 10,โครงการ,O,NO,O
3882,Sentence: 10,เพื่อให้,O,NO,O
3883,Sentence: 10,ปลัด,O,NO,O
3884,Sentence: 10,กระทรวง,O,front_org,O
3885,Sentence: 10,เกษตร,org_start,NO,org_start
3886,Sentence: 10,ฯ,org_end,NO,org_end
3887,Sentence: 10,เป็น,O,NO,O
3888,Sentence: 10,ผู้,O,NO,O
3889,Sentence: 10,อนุมัติ,O,NO,O
3890,Sentence: 10,นั้น,O,NO,O
3891,Sentence: 10,"
นาย",O,NO,O
3892,Sentence: 10,ประภัตร,per,NO,per
3893,Sentence: 10,กล่าว,O,NO,O
3894,Sentence: 10,ว่า,O,NO,O
3895,Sentence: 10,ตน,O,NO,O
3896,Sentence: 10,ยัง,O,NO,O
3897,Sentence: 10,ไม่,O,NO,O
3898,Sentence: 10,เห็น,O,NO,O
3899,Sentence: 10,โครงการ,O,NO,O
3900,Sentence: 10,จะ,O,NO,O
3901,Sentence: 10,ต้อง,O,NO,O
3902,Sentence: 10,ศึกษา,O,NO,O
3903,Sentence: 10,ก่อน,O,NO,O
3904,Sentence: 10,ว่า,O,NO,O
3905,Sentence: 10,เป็น,O,NO,O
3906,Sentence: 10,จริง,O,NO,O
3907,Sentence: 10,อย่าง,O,NO,O
3908,Sentence: 10,ที่,O,NO,O
3909,Sentence: 10,นาย,O,front_person,O
3910,Sentence: 10,ปองพล,per,NO,per
3911,Sentence: 10,กล่าว,O,NO,O
3912,Sentence: 10,หรือไม่,O,NO,O
3913,Sentence: 10,"
สำหรับ",O,NO,O
3914,Sentence: 10,กรณี,O,NO,O
3915,Sentence: 10,ที่,O,NO,O
3916,Sentence: 10,ฝ่าย,O,NO,O
3917,Sentence: 10,ค้าน,O,NO,O
3918,Sentence: 10,เตรียม,O,NO,O
3919,Sentence: 10,ยื่น,O,NO,O
3920,Sentence: 10,เรื่อง,O,NO,O
3921,Sentence: 10,เงินกู้,O,NO,O
3922,Sentence: 10,เอดีบี,org,NO,org
3923,Sentence: 10,เข้า,O,NO,O
3924,Sentence: 10,คณะ,O,front_org,O
3925,Sentence: 10,กรรมาธิการ,org_start,NO,org_start
3926,Sentence: 10,การเกษตร,org_end,NO,org_end
3927,Sentence: 10,พิจารณา,O,NO,O
3928,Sentence: 10,นั้น,O,NO,O
3929,Sentence: 10,"
รมว.",O,NO,O
3930,Sentence: 10,เกษตร,org_start,NO,O
3931,Sentence: 10,ฯ,org_end,NO,O
3932,Sentence: 10,ยัง,O,NO,O
3933,Sentence: 10,กล่าว,O,NO,O
3934,Sentence: 10,ว่า,O,NO,O
3935,Sentence: 10,ใน,O,NO,O
3936,Sentence: 10,การ,O,front_org,O
3937,Sentence: 10,ทำงาน,O,NO,O
3938,Sentence: 10,จะ,O,NO,O
3939,Sentence: 10,พิจารณา,O,NO,O
3940,Sentence: 10,ปัญหา,O,NO,O
3941,Sentence: 10,ความ,O,NO,O
3942,Sentence: 10,จำเป็น,O,NO,O
3943,Sentence: 10,เร่งด่วน,O,NO,O
3944,Sentence: 10,ก่อน,O,NO,O
3945,Sentence: 10,"
นาย",O,NO,O
3946,Sentence: 10,ประภัตร,per,NO,per
3947,Sentence: 10,กล่าว,O,NO,O
3948,Sentence: 10,ว่า,O,NO,O
3949,Sentence: 10,การ,O,front_org,O
3950,Sentence: 10,แก้ไข,O,NO,O
3951,Sentence: 10,ปัญหา,O,NO,O
3952,Sentence: 10,เรื่อง,O,NO,O
3953,Sentence: 10,ข้าว,O,NO,O
3954,Sentence: 10,จะ,O,NO,O
3955,Sentence: 10,ต้อง,O,NO,O
3956,Sentence: 10,ร่วมมือ,O,NO,O
3957,Sentence: 10,กับ,O,NO,O
3958,Sentence: 10,กระทรวง,O,front_org,O
3959,Sentence: 10,พาณิชย์,org,NO,org
3960,Sentence: 10,"
ผู้",O,NO,O
3961,Sentence: 10,สื่อ,O,NO,O
3962,Sentence: 10,ข่าว,O,NO,O
3963,Sentence: 10,ถาม,O,location_name,O
3964,Sentence: 10,ว่า,O,NO,O
3965,Sentence: 10,ระยะ,O,NO,O
3966,Sentence: 10,เวลา,O,NO,O
3967,Sentence: 10,6,O,NO,O
3968,Sentence: 10,เดือน,O,NO,O
3969,Sentence: 10,ใน,O,NO,O
3970,Sentence: 10,การ,O,front_org,O
3971,Sentence: 10,ทำงาน,O,NO,O
3972,Sentence: 10,จะ,O,NO,O
3973,Sentence: 10,ถูก,O,NO,O
3974,Sentence: 10,นาย,O,front_person,O
3975,Sentence: 10,บรรหาร,per_start,NO,per_start
3976,Sentence: 10, ,per_cont,NO,per_cont
3977,Sentence: 10,ศิลปอาชา,per_end,NO,per_end
3978,Sentence: 10,หัวหน้า,O,NO,O
3979,Sentence: 10,พรรค,O,NO,O
3980,Sentence: 10,ชาติไทย,org,NO,org
3981,Sentence: 10,ล้วงลูก,O,NO,O
3982,Sentence: 10,หรือไม่,O,NO,O
3983,Sentence: 10,"
นาย",O,NO,O
3984,Sentence: 10,ประภัตร,per,NO,per
3985,Sentence: 10,กล่าว,O,NO,O
3986,Sentence: 10,ว่า,O,NO,O
3987,Sentence: 10,ไม่,O,NO,O
3988,Sentence: 10,มี,O,NO,O
3989,Sentence: 10,นาย,O,front_person,O
3990,Sentence: 10,บรรหาร,per,NO,O
3991,Sentence: 10,ไม่,O,NO,O
3992,Sentence: 10,เคย,O,NO,O
3993,Sentence: 10,ล้วงลูก,O,NO,O
3994,Sentence: 10,"
ส่วน",O,NO,O
3995,Sentence: 10,ที่,O,NO,O
3996,Sentence: 10,นาย,O,front_person,O
3997,Sentence: 10,ปองพล,per,NO,per
3998,Sentence: 10,ออก,O,NO,O
3999,Sentence: 10,มา,O,NO,O
4000,Sentence: 10,แฉ,O,NO,O
4001,Sentence: 10,ถึง,O,NO,O
4002,Sentence: 10,ความ,O,NO,O
4003,Sentence: 10,ไม่ชอบมาพากล,O,NO,O
4004,Sentence: 10,ต่างๆ,O,NO,O
4005,Sentence: 10,นั้น,O,NO,O
4006,Sentence: 10,ตน,O,NO,O
4007,Sentence: 10,เห็น,O,NO,O
4008,Sentence: 10,ว่า,O,NO,O
4009,Sentence: 10,มี,O,NO,O
4010,Sentence: 10,อะไร,O,NO,O
4011,Sentence: 10,ควร,O,location_name,O
4012,Sentence: 10,มา,O,NO,O
4013,Sentence: 10,แนะนำ,O,NO,O
4014,Sentence: 10,ดี,O,NO,O
4015,Sentence: 10,กว่า,O,NO,O
4016,Sentence: 10,"
""",O,NO,O
4017,Sentence: 10,ผม,O,NO,O
4018,Sentence: 10,กับ,O,NO,O
4019,Sentence: 10,คุณ,O,front_person,O
4020,Sentence: 10,ปองพล,per,NO,per
4021,Sentence: 10,ก็,O,NO,O
4022,Sentence: 10,รักใคร่,O,NO,O
