,Sentence #,Word,Tag,Dictionary
4070,Sentence: 10,เป็น,O,NO
4071,Sentence: 10,รอง,O,NO
4072,Sentence: 10,ประธาน,O,NO
4073,Sentence: 10,"
และ",O,NO
4074,Sentence: 10,มี,O,NO
4075,Sentence: 10,หน่วยงาน,O,front_org
4076,Sentence: 10,อื่น,O,NO
4077,Sentence: 10,เข้า,O,NO
4078,Sentence: 10,มา,O,NO
4079,Sentence: 10,เป็น,O,NO
4080,Sentence: 10,กรรมการ,O,NO
4081,Sentence: 10,อาทิ,O,NO
4082,Sentence: 10,สำนัก,O,front_org
4083,Sentence: 10,งบประมาณ,org,NO
4084,Sentence: 10,สำนักงาน,O,front_org
4085,Sentence: 10,คณะ,org_start,front_org
4086,Sentence: 10,กรรมการ,org_cont,NO
4087,Sentence: 10,พัฒนาการ,org_cont,NO
4088,Sentence: 10,เศรษฐกิจ,org_cont,NO
4089,Sentence: 10,และ,org_cont,location_name
4090,Sentence: 10,สังคม,org_cont,location_name
4091,Sentence: 10,แห่ง,org_cont,NO
4092,Sentence: 10,ชาติ,org_end,NO
4093,Sentence: 10,(,O,NO
4094,Sentence: 10,สศช.,org,NO
4095,Sentence: 10,),O,NO
4096,Sentence: 10,กรม,O,front_org
4097,Sentence: 10,บัญชี,org_start,NO
4098,Sentence: 10,กลาง,org_end,location_name
4099,Sentence: 10,กระทรวง,O,front_org
4100,Sentence: 10,การคลัง,org,NO
4101,Sentence: 10,และ,O,location_name
4102,Sentence: 10,สำนักงาน,O,front_org
4103,Sentence: 10,เศรษฐกิจ,org_start,NO
4104,Sentence: 10,การเกษตร,org_end,NO
4105,Sentence: 10,"
กระทรวง",O,NO
4106,Sentence: 10,เกษตร,O,NO
4107,Sentence: 10,ฯ,O,NO
4108,Sentence: 10,เป็น,O,NO
4109,Sentence: 10,ผู้,O,NO
4110,Sentence: 10,เสนอ,O,NO
4111,Sentence: 10,โครงการ,O,NO
4112,Sentence: 10,ซึ่ง,O,NO
4113,Sentence: 10,จะ,O,NO
4114,Sentence: 10,แตกต่าง,O,NO
4115,Sentence: 10,จาก,O,NO
4116,Sentence: 10,วิธีการ,O,NO
4117,Sentence: 10,ทำงาน,O,NO
4118,Sentence: 10,ที่แล้ว,O,NO
4119,Sentence: 10,ๆ,O,NO
4120,Sentence: 10,มา,O,NO
4121,Sentence: 10,"
นาย",O,NO
4122,Sentence: 10,ประภัตร,per,NO
4123,Sentence: 10,กล่าว,O,NO
4124,Sentence: 10,ว่า,O,NO
4125,Sentence: 10,สำหรับ,O,NO
4126,Sentence: 10,อีก,O,NO
4127,Sentence: 10,14,O,NO
4128,Sentence: 10,โครงการ,O,NO
4129,Sentence: 10,จำนวน,O,NO
4130,Sentence: 10,"18,000",O,NO
4131,Sentence: 10,ล้าน,O,NO
4132,Sentence: 10,บาท,O,NO
4133,Sentence: 10,ที่,O,NO
4134,Sentence: 10,อยู่,O,NO
4135,Sentence: 10,ระหว่าง,O,NO
4136,Sentence: 10,การ,O,front_org
4137,Sentence: 10,พิจารณา,O,NO
4138,Sentence: 10,ของ,O,NO
4139,Sentence: 10,คณะ,O,front_org
4140,Sentence: 10,กรรมการ,O,NO
4141,Sentence: 10,บริหาร,O,NO
4142,Sentence: 10,"
ส่วน",O,NO
4143,Sentence: 10,กรณี,O,NO
4144,Sentence: 10,ที่,O,NO
4145,Sentence: 10,นาย,O,front_person
4146,Sentence: 10,บรรหาร,per_start,NO
4147,Sentence: 10, ,per_cont,NO
4148,Sentence: 10,ศิลปอาชา,per_end,NO
4149,Sentence: 10,หัวหน้า,O,NO
4150,Sentence: 10,พรรค,O,NO
4151,Sentence: 10,ชาติไทย,org,NO
4152,Sentence: 10,ไม่,O,NO
4153,Sentence: 10,เห็นด้วย,O,NO
4154,Sentence: 10,กับ,O,NO
4155,Sentence: 10,โครงการ,O,NO
4156,Sentence: 10,เงินกู้,O,NO
4157,Sentence: 10,เอดีบี,O,NO
4158,Sentence: 10,นี้,O,NO
4159,Sentence: 10,"
ด้าน",O,NO
4160,Sentence: 10,บรรยากาศ,O,NO
4161,Sentence: 10,การ,O,front_org
4162,Sentence: 10,เข้า,O,NO
4163,Sentence: 10,รับ,O,NO
4164,Sentence: 10,ตำแหน่ง,O,NO
4165,Sentence: 10,ใหม่,O,location_name
4166,Sentence: 10,ของ,O,NO
4167,Sentence: 10,นาย,O,front_person
4168,Sentence: 10,จองชัย,per_start,NO
4169,Sentence: 10, ,per_cont,NO
4170,Sentence: 10,เที่ยงธรรม,per_end,NO
4171,Sentence: 10,รัฐมนตรีช่วยว่าการ,O,NO
4172,Sentence: 10,กระทรวง,O,front_org
4173,Sentence: 10,คมนาคม,org,NO
4174,Sentence: 10,"
ผู้",O,NO
4175,Sentence: 10,สื่อ,O,NO
4176,Sentence: 10,ข่าว,O,NO
4177,Sentence: 10,รายงาน,O,NO
4178,Sentence: 10,ว่า,O,NO
4179,Sentence: 10,มี,O,NO
4180,Sentence: 10,ความ,O,NO
4181,Sentence: 10,คึกคัก,O,location_name
4182,Sentence: 10,เป็น,O,NO
4183,Sentence: 10,พิเศษ,O,NO
4184,Sentence: 10,"
โดย",O,NO
4185,Sentence: 10,มี,O,NO
4186,Sentence: 10,ขบวน,O,NO
4187,Sentence: 10,กลองยาว,O,NO
4188,Sentence: 10,และ,O,location_name
4189,Sentence: 10,ชาว,O,NO
4190,Sentence: 10,บ้าน,O,NO
4191,Sentence: 10,จาก,O,NO
4192,Sentence: 10,อำเภอ,O,NO
4193,Sentence: 10,เดิมบางนางบวช,loc,NO
4194,Sentence: 10,จังหวัด,O,NO
4195,Sentence: 10,สุพรรณบุรี,loc,location_name
4196,Sentence: 10,กว่า,O,NO
4197,Sentence: 10,100,O,NO
4198,Sentence: 10,คน,O,NO
4199,Sentence: 10,มา,O,NO
4200,Sentence: 10,คอย,O,NO
4201,Sentence: 10,ต้อนรับ,O,NO
4202,Sentence: 10,นาย,O,front_person
4203,Sentence: 10,จองชัย,per,NO
4204,Sentence: 10,"
นาย",O,NO
4205,Sentence: 10,จองชัย,O,NO
4206,Sentence: 10,ให้,O,NO
4207,Sentence: 10,สัมภาษณ์,O,NO
4208,Sentence: 10,ว่า,O,NO
4209,Sentence: 10,จะ,O,NO
4210,Sentence: 10,เรียก,O,NO
4211,Sentence: 10,ผู้,O,NO
4212,Sentence: 10,บริหาร,O,NO
4213,Sentence: 10,หน่วยงาน,O,front_org
4214,Sentence: 10,ที่,O,NO
4215,Sentence: 10,อยู่,O,NO
4216,Sentence: 10,ใน,O,NO
4217,Sentence: 10,ความ,O,NO
4218,Sentence: 10,รับผิดชอบ,O,NO
4219,Sentence: 10,"
คือ",O,NO
4220,Sentence: 10,อธิบดี,O,NO
4221,Sentence: 10,กรม,O,front_org
4222,Sentence: 10,การ,org_start,front_org
4223,Sentence: 10,ขนส่ง,org_end,NO
4224,Sentence: 10,ทาง,O,NO
4225,Sentence: 10,บก,O,location_name
4226,Sentence: 10,ผู้อำนวยการ,O,front_person
4227,Sentence: 10,องค์การ,O,front_org
4228,Sentence: 10,รับ,org_start,NO
4229,Sentence: 10,ส่ง,org_cont,NO
4230,Sentence: 10,สินค้า,org_cont,NO
4231,Sentence: 10,พัสดุภัณฑ์,org_end,NO
4232,Sentence: 10,(,O,NO
4233,Sentence: 10,ร.ส.พ.,O,NO
4234,Sentence: 10,),O,NO
4235,Sentence: 10,ผู้อำนวยการ,O,front_person
4236,Sentence: 10,องค์การ,O,front_org
4237,Sentence: 10,ขนส่ง,org_start,NO
4238,Sentence: 10,มวลชน,org_cont,NO
4239,Sentence: 10,กรุงเทพ,org_end,NO
4240,Sentence: 10,(,O,NO
4241,Sentence: 10,ขสมก.,org,NO
4242,Sentence: 10,),O,NO
4243,Sentence: 10,และ,O,location_name
4244,Sentence: 10,ผู้อำนวยการ,O,front_person
4245,Sentence: 10,บริษัท,O,front_org
4246,Sentence: 10,ขนส่ง,org,NO
4247,Sentence: 10,จำกัด,O,NO
4248,Sentence: 10,(,O,NO
4249,Sentence: 10,บขส.,org,NO
4250,Sentence: 10,),O,NO
4251,Sentence: 10,มา,O,NO
4252,Sentence: 10,หารือ,O,NO
4253,Sentence: 10,ถึง,O,NO
4254,Sentence: 10,แนวทาง,O,NO
4255,Sentence: 10,ที่,O,NO
4256,Sentence: 10,จะ,O,NO
4257,Sentence: 10,ทำ,O,NO
4258,Sentence: 10,ให้,O,NO
4259,Sentence: 10,การ,O,front_org
4260,Sentence: 10,บริหาร,O,NO
4261,Sentence: 10,โดยเฉพาะ,O,NO
4262,Sentence: 10,รัฐวิสาหกิจ,O,NO
4263,Sentence: 10,ทั้ง,O,NO
4264,Sentence: 10,3,O,NO
4265,Sentence: 10,แห่ง,O,NO
4266,Sentence: 10,มี,O,NO
4267,Sentence: 10,ผล,O,NO
4268,Sentence: 10,กำไร,O,NO
4269,Sentence: 10,"
นาย",O,NO
4270,Sentence: 10,จองชัย,per,NO
4271,Sentence: 10,กล่าว,O,NO
4272,Sentence: 10,ด้วยว่า,O,NO
4273,Sentence: 10,ภาย,O,NO
4274,Sentence: 10,หลังจากที่,O,NO
4275,Sentence: 10,รัฐมนตรี,O,front_person
4276,Sentence: 10,ใหม่,O,location_name
4277,Sentence: 10,เข้าเฝ้า,O,NO
4278,Sentence: 10,ฯ,O,NO
4279,Sentence: 10,เพื่อ,O,NO
4280,Sentence: 10,ถวาย,O,NO
4281,Sentence: 10,สัตย์,O,NO
4282,Sentence: 10,ปฏิญาณ,O,NO
4283,Sentence: 10,"
ส่วน",O,NO
4284,Sentence: 10,ผู้,O,NO
4285,Sentence: 10,ที่,O,NO
4286,Sentence: 10,จะ,O,NO
4287,Sentence: 10,มา,O,NO
4288,Sentence: 10,ดำรง,O,NO
4289,Sentence: 10,ตำแหน่ง,O,NO
4290,Sentence: 10,เลขาธิการ,O,NO
4291,Sentence: 10,พรรค,O,NO
4292,Sentence: 10,แทน,O,NO
4293,Sentence: 10,นาย,O,front_person
4294,Sentence: 10,ปองพล,per,NO
4295,Sentence: 10,นั้น,O,NO
4296,Sentence: 10,"
ขณะนี้",O,NO
4297,Sentence: 10,หลาย,O,NO
4298,Sentence: 10,ฝ่าย,O,NO
4299,Sentence: 10,กำลัง,O,NO
4300,Sentence: 10,มอง,O,NO
4301,Sentence: 10,ไป,O,NO
4302,Sentence: 10,ที่,O,NO
4303,Sentence: 10,นาย,O,front_person
4304,Sentence: 10,ประภัตร,per,NO
4305,Sentence: 10,และ,O,location_name
4306,Sentence: 10,นาย,O,front_person
4307,Sentence: 10,สนธยา,per_start,NO
4308,Sentence: 10, ,per_cont,NO
4309,Sentence: 10,คุณปลื้ม,per_end,NO
4310,Sentence: 10,"
ด้าน",O,NO
4311,Sentence: 10,นาย,O,front_person
4312,Sentence: 10,ชวน,per_start,NO
4313,Sentence: 10, ,per_cont,NO
4314,Sentence: 10,หลีกภัย,per_end,NO
4315,Sentence: 10,นายกรัฐมนตรี,O,NO
4316,Sentence: 10,กล่าวถึง,O,NO
4317,Sentence: 10,ปัญหา,O,NO
4318,Sentence: 10,ความ,O,NO
4319,Sentence: 10,ขัดแย้ง,O,NO
4320,Sentence: 10,ระหว่าง,O,NO
4321,Sentence: 10,นาย,O,front_person
4322,Sentence: 10,ปองพล,per,NO
4323,Sentence: 10,กับ,O,NO
4324,Sentence: 10,นาย,O,front_person
4325,Sentence: 10,บรรหาร,O,NO
4326,Sentence: 10,"
ที่",O,NO
4327,Sentence: 10,หลาย,O,NO
4328,Sentence: 10,คน,O,NO
4329,Sentence: 10,เกรง,O,NO
4330,Sentence: 10,ว่า,O,NO
4331,Sentence: 10,จะ,O,NO
4332,Sentence: 10,ส่ง,O,NO
4333,Sentence: 10,ผลกระทบ,O,NO
4334,Sentence: 10,ถึง,O,NO
4335,Sentence: 10,สถานภาพ,O,NO
4336,Sentence: 10,รัฐบาล,O,NO
4337,Sentence: 10,ว่า,O,NO
4338,Sentence: 10,เป็น,O,NO
4339,Sentence: 10,ห่วง,O,NO
4340,Sentence: 10,เหมือนกัน,O,NO
4341,Sentence: 10,"
แต่",O,NO
4342,Sentence: 10,ก็,O,NO
4343,Sentence: 10,เห็น,O,NO
4344,Sentence: 10,ว่า,O,NO
4345,Sentence: 10,เป็น,O,NO
4346,Sentence: 10,ปัญหา,O,NO
4347,Sentence: 10,ภายใน,O,NO
4348,Sentence: 10,ของ,O,NO
4349,Sentence: 10,พรรค,O,NO
4350,Sentence: 10,ชาติไทย,org,NO
4351,Sentence: 10,"
ซึ่ง",O,NO
4352,Sentence: 10,ได้,O,NO
4353,Sentence: 10,เรียน,O,NO
4354,Sentence: 10,ให้,O,NO
4355,Sentence: 10,นาย,O,front_person
4356,Sentence: 10,บรรหาร,O,NO
4357,Sentence: 10,ดูแล,O,NO
4358,Sentence: 10,มา,O,NO
4359,Sentence: 10,ตั้งแต่,O,NO
4360,Sentence: 10,ต้น,O,NO
4361,Sentence: 10,แล้ว,O,NO
4362,Sentence: 10,"
และ",O,NO
4363,Sentence: 10,ทาง,O,NO
4364,Sentence: 10,นาย,O,front_person
4365,Sentence: 10,บรรหาร,per,NO
4366,Sentence: 10,ก็,O,NO
4367,Sentence: 10,รับปาก,O,NO
4368,Sentence: 10,ว่า,O,NO
4369,Sentence: 10,จะ,O,NO
4370,Sentence: 10,ดูแล,O,NO
4371,Sentence: 10,ไม่,O,NO
4372,Sentence: 10,ให้,O,NO
4373,Sentence: 10,เกิด,O,NO
4374,Sentence: 10,ปัญหา,O,NO
4375,Sentence: 10,ขึ้น,O,NO
4376,Sentence: 10,"
ส่วน",O,NO
4377,Sentence: 10,ที่,O,NO
4378,Sentence: 10,นาย,O,front_person
4379,Sentence: 10,ปองพล,per,NO
4380,Sentence: 10,ออก,O,NO
4381,Sentence: 10,มา,O,NO
4382,Sentence: 10,พูด,O,NO
4383,Sentence: 10,ถึง,O,NO
4384,Sentence: 10,ปัญหา,O,NO
4385,Sentence: 10,ทุจริต,O,NO
4386,Sentence: 10,นั้น,O,NO
4387,Sentence: 10,"
นาย",O,NO
4388,Sentence: 10,ชวน,O,NO
4389,Sentence: 10,ยัง,O,NO
4390,Sentence: 10,กล่าว,O,NO
4391,Sentence: 10,กรณี,O,NO
4392,Sentence: 10,ที่,O,NO
4393,Sentence: 10,อ้าง,O,NO
4394,Sentence: 10,ถึง,O,NO
4395,Sentence: 10,การ,O,front_org
4396,Sentence: 10,ทุจริต,O,NO
4397,Sentence: 10,ใน,O,NO
4398,Sentence: 10,โครงการ,O,NO
4399,Sentence: 10,เงินกู้,O,NO
4400,Sentence: 10,เอดีบี,O,NO
4401,Sentence: 10,ว่า,O,NO
4402,Sentence: 10,"
ใน",O,NO
4403,Sentence: 10,ส่วน,O,NO
4404,Sentence: 10,นี้,O,NO
4405,Sentence: 10,ทาง,O,NO
4406,Sentence: 10,กระทรวง,O,front_org
4407,Sentence: 10,เกษตร,org_start,NO
4408,Sentence: 10,ฯ,org_end,NO
4409,Sentence: 10,ได้,O,NO
4410,Sentence: 10,ดูแล,O,NO
4411,Sentence: 10,อยู่,O,NO
4412,Sentence: 10,"
ทั้งนี้",O,NO
4413,Sentence: 10,ใน,O,NO
4414,Sentence: 10,เรื่อง,O,NO
4415,Sentence: 10,โครงการ,O,NO
4416,Sentence: 10,ตาม,O,NO
4417,Sentence: 10,เงินกู้,O,NO
4418,Sentence: 10,ของ,O,NO
4419,Sentence: 10,ธนาคาร,O,NO
4420,Sentence: 10,เพื่อ,org_start,NO
4421,Sentence: 10,พัฒนา,org_cont,NO
4422,Sentence: 10,เอเชีย,org_end,NO
4423,Sentence: 10,เพื่อ,O,NO
4424,Sentence: 10,ใช้,O,NO
4425,Sentence: 10,ใน,O,NO
4426,Sentence: 10,การ,O,front_org
4427,Sentence: 10,ปรับ,O,NO
4428,Sentence: 10,โครงสร้าง,O,NO
4429,Sentence: 10,การ,O,front_org
4430,Sentence: 10,ผลิต,O,NO
4431,Sentence: 10,ก็,O,NO
4432,Sentence: 10,ถือเป็น,O,NO
4433,Sentence: 10,นโยบาย,O,NO
4434,Sentence: 10,ของ,O,NO
4435,Sentence: 10,รัฐบาล,O,NO
4436,Sentence: 10,"
เพียงแต่",O,NO
4437,Sentence: 10,ได้,O,NO
4438,Sentence: 10,มอบหมาย,O,NO
4439,Sentence: 10,ให้,O,NO
4440,Sentence: 10,กระทรวง,O,front_org
4441,Sentence: 10,เกษตร,org_start,NO
4442,Sentence: 10,ฯ,org_end,NO
4443,Sentence: 10,ไป,O,NO
4444,Sentence: 10,ดูแล,O,NO
4445,Sentence: 10,"
ส่วน",O,NO
4446,Sentence: 10,กรณี,O,NO
4447,Sentence: 10,ที่,O,NO
4448,Sentence: 10,นาย,O,front_person
4449,Sentence: 10,ปองพล,per,NO
4450,Sentence: 10,ได้,O,NO
4451,Sentence: 10,ฝาก,O,NO
4452,Sentence: 10,งาน,O,NO
4453,Sentence: 10,ขอ,O,NO
4454,Sentence: 10,ให้,O,NO
4455,Sentence: 10,รัฐบาล,O,NO
4456,Sentence: 10,ได้,O,NO
4457,Sentence: 10,ช่วย,O,NO
4458,Sentence: 10,ดูแล,O,NO
4459,Sentence: 10,ต่อไป,O,NO
4460,Sentence: 10,นั้น,O,NO
4461,Sentence: 10,"
นายกรัฐมนตรี",O,NO
4462,Sentence: 10,กล่าว,O,NO
4463,Sentence: 10,ว่า,O,NO
4464,Sentence: 10,ใน,O,NO
4465,Sentence: 10,ส่วน,O,NO
4466,Sentence: 10,นี้,O,NO
4467,Sentence: 10,ข้าราชการ,O,NO
4468,Sentence: 10,ประจำ,O,NO
4469,Sentence: 10,ก็,O,NO
4470,Sentence: 10,ต้อง,O,NO
4471,Sentence: 10,ช่วย,O,NO
4472,Sentence: 10,ซึ่ง,O,NO
4473,Sentence: 10,ปลัด,O,NO
4474,Sentence: 10,กระทรวง,O,front_org
4475,Sentence: 10,ก็,O,NO
4476,Sentence: 10,ดูแล,O,NO
4477,Sentence: 10,อยู่,O,NO
4478,Sentence: 10,แล้ว,O,NO
4479,Sentence: 10,"
นายกรัฐมนตรี",O,NO
4480,Sentence: 10,ยัง,O,NO
4481,Sentence: 10,กล่าว,O,NO
4482,Sentence: 10,ด้วยว่า,O,NO
4483,Sentence: 10,ใน,O,NO
4484,Sentence: 10,การ,O,front_org
4485,Sentence: 10,ทำงาน,O,NO
4486,Sentence: 10,ที่,O,NO
4487,Sentence: 10,ผ่าน,O,NO
4488,Sentence: 10,มา,O,NO
4489,Sentence: 10,ไม่,O,NO
4490,Sentence: 10,ได้,O,NO
4491,Sentence: 10,ขอ,O,NO
4492,Sentence: 10,ข้อมูล,O,NO
4493,Sentence: 10,จาก,O,NO
4494,Sentence: 10,นาย,O,front_person
4495,Sentence: 10,ปองพล,per,NO
4496,Sentence: 10,เพื่อ,O,NO
4497,Sentence: 10,ป้องกัน,O,NO
4498,Sentence: 10,ปัญหา,O,NO
4499,Sentence: 10,การ,O,front_org
4500,Sentence: 10,ทุจริต,O,NO
4501,Sentence: 10,ใน,O,NO
4502,Sentence: 10,กระทรวง,O,front_org
4503,Sentence: 10,"
ว่า",O,NO
4504,Sentence: 10,ใน,O,NO
4505,Sentence: 10,เงินกู้,O,NO
4506,Sentence: 10,เอดีบี,org,NO
4507,Sentence: 10,นั้น,O,NO
4508,Sentence: 10,ได้,O,NO
4509,Sentence: 10,ใช้จ่าย,O,NO
4510,Sentence: 10,อย่างไร,O,NO
4511,Sentence: 10,"
สำหรับ",O,NO
4512,Sentence: 10,ปัญหา,O,NO
4513,Sentence: 10,ใน,O,NO
4514,Sentence: 10,กระทรวง,O,front_org
4515,Sentence: 10,เกษตร,org_start,NO
4516,Sentence: 10,ฯ,org_end,NO
4517,Sentence: 10,ซึ่ง,O,NO
4518,Sentence: 10,พบ,O,NO
4519,Sentence: 10,ว่า,O,NO
4520,Sentence: 10,มี,O,NO
4521,Sentence: 10,หลาย,O,NO
4522,Sentence: 10,โครงการ,O,NO
4523,Sentence: 10,ที่,O,NO
4524,Sentence: 10,ยัง,O,NO
4525,Sentence: 10,ไม่,O,NO
4526,Sentence: 10,ชัดเจน,O,NO
4527,Sentence: 10,นั้น,O,NO
4528,Sentence: 10,"
นายกรัฐมนตรี",O,NO
4529,Sentence: 10,กล่าว,O,NO
4530,Sentence: 10,ยอมรับ,O,NO
4531,Sentence: 10,"
ไม่",O,NO
4532,Sentence: 10,มี,O,NO
4533,Sentence: 10,ข้อ,O,NO
4534,Sentence: 10,ยกเว้น,O,NO
4535,Sentence: 10,และ,O,location_name
4536,Sentence: 10,นาย,O,front_person
4537,Sentence: 10,ปองพล,per,NO
4538,Sentence: 10,ก็,O,NO
4539,Sentence: 10,ถือว่า,O,NO
4540,Sentence: 10,เรื่อง,O,NO
4541,Sentence: 10,นี้,O,NO
4542,Sentence: 10,เป็น,O,NO
4543,Sentence: 10,เรื่อง,O,NO
4544,Sentence: 10,นโยบาย,O,NO
4545,Sentence: 11,ร.ต.อ.,O,front_person
4546,Sentence: 11,เฉลิม,per_start,location_name
4547,Sentence: 11, ,per_cont,NO
4548,Sentence: 11,อยู่บำรุง,per_end,NO
4549,Sentence: 11,รอง,O,NO
4550,Sentence: 11,หัวหน้า,O,NO
4551,Sentence: 11,พรรค,O,NO
4552,Sentence: 11,ความหวังใหม่,org,NO
4553,Sentence: 11,เละ,O,NO
4554,Sentence: 11,บุตร,O,NO
4555,Sentence: 11,ชาย,O,NO
4556,Sentence: 11,คือ,O,NO
4557,Sentence: 11,ร.ต.ต.,O,front_person
4558,Sentence: 11,วันเฉลิม,per_start,NO
4559,Sentence: 11, ,per_cont,NO
4560,Sentence: 11,อยู่บำรุง,per_end,NO
4561,Sentence: 11,ได้,O,NO
4562,Sentence: 11,เดินทาง,O,NO
4563,Sentence: 11,ไป,O,NO
4564,Sentence: 11,ช่วย,O,NO
4565,Sentence: 11,สมาชิก,O,location_name
4566,Sentence: 11,พรรค,O,NO
4567,Sentence: 11,ความหวังใหม่,org,NO
4568,Sentence: 11,หาเสียง,O,NO
4569,Sentence: 11,ที่,O,NO
4570,Sentence: 11,จ.,O,NO
4571,Sentence: 11,อำนาจเจริญ,loc,location_name
4572,Sentence: 11,"
ได้",O,NO
4573,Sentence: 11,ให้,O,NO
4574,Sentence: 11,สัมภาษณ์,O,NO
4575,Sentence: 11,กรณี,O,NO
4576,Sentence: 11,ข่าว,O,NO
4577,Sentence: 11,ความ,O,NO
4578,Sentence: 11,ขัดแย้ง,O,NO
4579,Sentence: 11,กับ,O,NO
4580,Sentence: 11,นาย,O,front_person
4581,Sentence: 11,จาตุรนต์,per_start,NO
4582,Sentence: 11, ,per_cont,NO
4583,Sentence: 11,ฉายแสง,per_end,NO
4584,Sentence: 11,เลขาธิการ,O,NO
4585,Sentence: 11,พรรค,O,NO
4586,Sentence: 11,ความหวังใหม่,org,NO
4587,Sentence: 11,ว่า,O,NO
4588,Sentence: 11,ไม่,O,NO
4589,Sentence: 11,ได้,O,NO
4590,Sentence: 11,เป็น,O,NO
4591,Sentence: 11,ปัญหา,O,NO
4592,Sentence: 11,ที่,O,NO
4593,Sentence: 11,ทำให้,O,NO
4594,Sentence: 11,พรรค,O,NO
4595,Sentence: 11,แตกแยก,org_start,NO
4596,Sentence: 11,"
ร.ต.อ.",org_cont,NO
4597,Sentence: 11,เฉลิม,org_end,location_name
4598,Sentence: 11,กล่าวถึง,O,NO
4599,Sentence: 11,การ,O,front_org
4600,Sentence: 11,พิจารณา,O,NO
4601,Sentence: 11,บุคคล,O,NO
4602,Sentence: 11,ลง,O,NO
4603,Sentence: 11,สมัคร,O,NO
4604,Sentence: 11,รับ,O,NO
4605,Sentence: 11,เลือกตั้ง,O,NO
4606,Sentence: 11,ของ,O,NO
4607,Sentence: 11,พรรค,O,NO
4608,Sentence: 11,ด้วย,O,NO
4609,Sentence: 11,"
""",O,NO
4610,Sentence: 11,กรณี,O,NO
4611,Sentence: 11,ลูกชาย,O,NO
4612,Sentence: 11,ของ,O,NO
4613,Sentence: 11,ผม,O,NO
4614,Sentence: 11,จะ,O,NO
4615,Sentence: 11,ลง,O,NO
4616,Sentence: 11,สมัคร,O,NO
4617,Sentence: 11,ที่,O,NO
4618,Sentence: 11,กทม.,loc,NO
4619,Sentence: 11,ก็,O,NO
4620,Sentence: 11,ต้อง,O,NO
4621,Sentence: 11,ทำ,O,NO
4622,Sentence: 11,เหมือน,O,NO
4623,Sentence: 11,คน,O,NO
4624,Sentence: 11,อื่นๆ,O,NO
4625,Sentence: 11,"
และ",O,NO
4626,Sentence: 11,ไม่,O,NO
4627,Sentence: 11,มี,O,NO
4628,Sentence: 11,ความ,O,NO
4629,Sentence: 11,ขัดแย้ง,O,NO
4630,Sentence: 11,ใดๆ,O,NO
4631,Sentence: 11,กับ,O,NO
4632,Sentence: 11,คุณ,O,front_person
4633,Sentence: 11,จาตุรนต์,O,NO
4634,Sentence: 11,เพราะ,O,NO
4635,Sentence: 11,ผม,O,NO
4636,Sentence: 11,เป็น,O,NO
4637,Sentence: 11,ประธาน,O,NO
4638,Sentence: 11,เขต,O,NO
4639,Sentence: 11,คุณ,O,front_person
4640,Sentence: 11,จาตุรนต์,O,NO
4641,Sentence: 11,เป็น,O,NO
4642,Sentence: 11,เลขาธิการ,O,NO
4643,Sentence: 11,พรรค,O,NO
4644,Sentence: 11,"""",O,NO
4645,Sentence: 11,"
ทาง",O,NO
4646,Sentence: 11,ด้าน,O,NO
4647,Sentence: 11,ร.ต.ต.,O,front_person
4648,Sentence: 11,วันเฉลิม,per_start,NO
4649,Sentence: 11, ,per_cont,NO
4650,Sentence: 11,อยู่บำรุง,per_end,NO
4651,Sentence: 11,เปิดเผย,O,NO
4652,Sentence: 11,ว่า,O,NO
4653,Sentence: 11,เขา,O,NO
4654,Sentence: 11,ทำงาน,O,NO
4655,Sentence: 11,การเมือง,O,NO
4656,Sentence: 11,มา,O,NO
4657,Sentence: 11,2,O,NO
4658,Sentence: 11,ปี,O,NO
4659,Sentence: 11,แล้ว,O,NO
4660,Sentence: 11,"
มี",O,NO
4661,Sentence: 11,ความ,O,NO
4662,Sentence: 11,มุ่งหวัง,O,NO
4663,Sentence: 11,ที่,O,NO
4664,Sentence: 11,จะ,O,NO
4665,Sentence: 11,ลง,O,NO
4666,Sentence: 11,สมัคร,O,NO
4667,Sentence: 11,ใน,O,NO
4668,Sentence: 11,เขต,O,NO
4669,Sentence: 11,เลือกตั้ง,O,NO
4670,Sentence: 11,ที่,O,NO
4671,Sentence: 11,37,O,NO
4672,Sentence: 11,เขต,O,NO
4673,Sentence: 11,หนองแขม,loc,location_name
4674,Sentence: 11,และ,O,location_name
4675,Sentence: 11,แขวง,O,NO
4676,Sentence: 11,หลักสอง,O,location_name
4677,Sentence: 11,เขต,O,NO
4678,Sentence: 11,บางแค,O,location_name
4679,Sentence: 11,"
ส่วน",O,NO
4680,Sentence: 11,พี่,O,NO
4681,Sentence: 11,ชาย,O,NO
4682,Sentence: 11,มุ่งหวัง,O,NO
4683,Sentence: 11,ที่,O,NO
4684,Sentence: 11,จะ,O,NO
4685,Sentence: 11,ลง,O,NO
4686,Sentence: 11,เขต,O,NO
4687,Sentence: 11,บางบอน,loc,location_name
4688,Sentence: 11,และ,O,location_name
4689,Sentence: 11,บางขุนเทียน,loc,location_name
4690,Sentence: 11,"
ผม",O,NO
4691,Sentence: 11,จบ,O,NO
4692,Sentence: 11,จาก,O,NO
4693,Sentence: 11,โรงเรียน,O,front_org
4694,Sentence: 11,สวนกุหลาบ,org_start,NO
4695,Sentence: 11,วิทยาลัย,org_end,NO
4696,Sentence: 11,จบ,O,NO
4697,Sentence: 11,นิติศาสตร์,O,NO
4698,Sentence: 11,บัณฑิต,O,NO
